condition,seed,action,log_cum_rewards,highest_levels,epi_probs,recover_rate
simple,12,11,11.512925464970328,5.0,0.2,1.0
simple,12,12,11.512925464970328,5.0,0.2,1.0
simple,12,13,12.206072645530224,5.0,0.2,1.0
simple,12,14,12.206072645530224,5.0,0.2,1.0
simple,12,15,12.206072645530224,5.0,0.2,1.0
simple,12,16,12.206072645530224,5.0,0.2,1.0
simple,12,17,12.206072645530224,5.0,0.2,1.0
simple,12,18,12.206072645530224,5.0,0.2,1.0
simple,12,19,12.611537753638371,5.0,0.2,1.0
simple,12,20,12.611537753638371,5.0,0.2,1.0
simple,12,21,12.611537753638371,5.0,0.2,1.0
simple,12,22,12.611537753638371,5.0,0.2,1.0
simple,12,23,12.611537753638371,5.0,0.2,1.0
simple,12,24,12.611537753638371,5.0,0.2,1.0
simple,12,25,12.899219826090144,5.0,0.2,1.0
simple,12,26,12.899219826090144,5.0,0.2,1.0
simple,12,27,12.899244825777648,5.0,0.2,1.0
simple,12,28,12.899244825777648,5.0,0.2,1.0
simple,12,29,12.899269824840186,5.0,0.2,1.0
simple,12,30,12.899269824840186,5.0,0.2,1.0
simple,12,31,12.899294823277785,5.0,0.2,1.0
simple,12,32,12.899294823277785,5.0,0.2,1.0
simple,12,33,12.899319821090478,5.0,0.2,1.0
simple,12,34,12.899319821090478,5.0,0.2,1.0
simple,12,35,12.899319821090478,5.0,0.2,1.0
simple,12,36,12.899319821090478,5.0,0.2,1.0
simple,12,37,12.899319821090478,5.0,0.2,1.0
simple,12,38,12.899319821090478,5.0,0.2,1.0
simple,12,39,12.899319821090478,5.0,0.2,1.0
simple,13,0,-18.420680743952367,0.0,0.0625,0.7625
simple,13,1,-18.420680743952367,1.0,0.2,1.0
simple,13,2,-18.420680743952367,2.0,0.2,1.0
simple,13,3,-18.420680743952367,3.0,0.2,1.0
simple,13,4,-18.420680743952367,4.0,0.2,1.0
simple,13,5,-18.420680743952367,5.0,0.2,1.0
simple,13,6,11.512925464970328,5.0,0.5,0.5
simple,13,7,11.512925464970328,5.0,0.2,1.0
simple,13,8,11.512925464970328,5.0,0.2,1.0
simple,13,9,11.512925464970328,5.0,0.2,1.0
simple,13,10,11.512925464970328,5.0,0.2,1.0
simple,13,11,11.512925464970328,5.0,0.2,1.0
simple,13,12,12.206072645530224,5.0,0.2,1.0
simple,13,13,12.206072645530224,5.0,0.2,1.0
simple,13,14,12.206072645530224,5.0,0.2,1.0
simple,13,15,12.206072645530224,5.0,0.2,1.0
simple,13,16,12.206072645530224,5.0,0.2,1.0
simple,13,17,12.206072645530224,5.0,0.2,1.0
simple,13,18,12.611537753638371,5.0,0.2,1.0
simple,13,19,12.611537753638371,5.0,0.2,1.0
simple,13,20,12.611537753638371,5.0,0.2,1.0
simple,13,21,12.611537753638371,5.0,0.2,1.0
simple,13,22,12.611537753638371,5.0,0.2,1.0
simple,13,23,12.611537753638371,5.0,0.2,1.0
simple,13,24,12.899219826090144,5.0,0.2,1.0
simple,13,25,12.899219826090144,5.0,0.2,1.0
simple,13,26,12.899244825777648,5.0,0.2,1.0
simple,13,27,12.899244825777648,5.0,0.2,1.0
simple,13,28,12.899269824840186,5.0,0.2,1.0
simple,13,29,12.899272324712067,5.0,0.2,1.0
simple,13,30,12.899274824577699,5.0,0.2,1.0
simple,13,31,12.899277324437083,5.0,0.2,1.0
simple,13,32,12.899279824290216,5.0,0.2,1.0
simple,13,33,12.899279824290216,5.0,0.2,1.0
simple,13,34,12.899279824290216,5.0,0.2,1.0
simple,13,35,12.899279824290216,5.0,0.2,1.0
simple,13,36,12.899279824290216,5.0,0.2,1.0
simple,13,37,12.899279824290216,5.0,0.2,1.0
simple,13,38,12.899279824290216,5.0,0.2,1.0
simple,13,39,12.899279824290216,5.0,0.2,1.0
simple,14,0,-18.420680743952367,0.0,0.05,0.75
simple,14,1,-18.420680743952367,0.0,0.6,0.2
simple,14,2,-18.420680743952367,1.0,0.25,0.65
simple,14,3,-18.420680743952367,2.0,0.31666666666666665,0.5833333333333334
simple,14,4,-18.420680743952367,3.0,0.2,1.0
simple,14,5,-18.420680743952367,3.0,0.25,0.65
simple,14,6,6.907755278992137,3.0,0.05,0.85
simple,14,7,6.907755278992137,3.0,0.25,0.65
simple,14,8,6.907755278992137,3.0,0.25,0.65
simple,14,9,6.907755278992137,3.0,0.2,1.0
simple,14,10,6.907755278992137,3.0,0.2,1.0
simple,14,11,6.907755278992137,3.0,0.2,1.0
simple,14,12,6.907755278992137,4.0,0.2,1.0
simple,14,13,6.907755278992137,5.0,0.2,1.0
simple,14,14,11.522875795823495,5.0,0.2,1.0
simple,14,15,11.522875795823495,5.0,0.2,1.0
simple,14,16,11.522875795823495,5.0,0.2,1.0
simple,14,17,11.522875795823495,5.0,0.2,1.0
simple,14,18,11.532728092266506,5.0,0.2,1.0
simple,14,19,11.532728092266506,5.0,0.25,0.75
simple,14,20,11.532728092266506,5.0,0.2,1.0
simple,14,21,11.532826126676662,5.0,0.2,1.0
simple,14,22,11.532826126676662,5.0,0.2,1.0
simple,14,23,11.532826126676662,5.0,0.2,1.0
simple,14,24,11.532826126676662,5.0,0.2,1.0
simple,14,25,11.532826126676662,5.0,0.2,1.0
simple,14,26,11.532826126676662,5.0,0.2,1.0
simple,14,27,12.216072480108556,5.0,0.2,1.0
simple,14,28,12.216072480108556,5.0,0.2,1.0
simple,14,29,12.216072480108556,5.0,0.2,1.0
simple,14,30,12.216072480108556,5.0,0.2,1.0
simple,14,31,12.216072480108556,5.0,0.2,1.0
simple,14,32,12.216072480108556,5.0,0.2,1.0
simple,14,33,12.618215408391611,5.0,0.2,1.0
simple,14,34,12.618215408391611,5.0,0.2,1.0
simple,14,35,12.618248519329814,5.0,0.2,1.0
simple,14,36,12.618251830363336,5.0,0.2,1.0
simple,14,37,12.618255141385896,5.0,0.2,1.0
simple,14,38,12.618255141385896,5.0,0.2,1.0
simple,14,39,12.618255141385896,5.0,0.2,1.0
simple,15,0,-18.420680743952367,1.0,0.3,0.7
simple,15,1,-18.420680743952367,2.0,0.13333333333333333,0.7333333333333333
simple,15,2,-18.420680743952367,3.0,0.5,0.5
simple,15,3,-18.420680743952367,4.0,0.8,0.4
simple,15,4,-18.420680743952367,5.0,0.8,0.4
simple,15,5,11.512925464970328,5.0,0.15,0.75
simple,15,6,11.512925464970328,5.0,0.2,1.0
simple,15,7,11.512925464970328,5.0,0.2,1.0
simple,15,8,11.512925464970328,5.0,0.2,1.0
simple,15,9,11.512925464970328,5.0,0.2,1.0
simple,15,10,11.512925464970328,5.0,0.8,0.4
simple,15,11,11.512925464970328,5.0,0.2,1.0
simple,15,12,12.206072645530224,5.0,0.2,1.0
simple,15,13,12.206072645530224,5.0,0.2,1.0
simple,15,14,12.206072645530224,5.0,0.2,1.0
simple,15,15,12.206072645530224,5.0,0.2,1.0
simple,15,16,12.206072645530224,5.0,0.2,1.0
simple,15,17,12.206072645530224,5.0,0.2,1.0
simple,15,18,12.611537753638371,5.0,0.2,1.0
simple,15,19,12.611537753638371,5.0,0.2,1.0
simple,15,20,12.611571086416161,5.0,0.2,1.0
simple,15,21,12.611571086416161,5.0,0.2,1.0
simple,15,22,12.611604418082914,5.0,0.2,1.0
simple,15,23,12.611604418082914,5.0,0.2,1.0
simple,15,24,12.611604418082914,5.0,0.2,1.0
simple,15,25,12.611604418082914,5.0,0.2,1.0
simple,15,26,12.611604418082914,5.0,0.2,1.0
simple,15,27,12.611604418082914,5.0,0.2,1.0
simple,15,28,12.899269824840186,5.0,0.2,1.0
simple,15,29,12.899269824840186,5.0,0.2,1.0
simple,15,30,12.899294823277785,5.0,0.2,1.0
simple,15,31,12.899294823277785,5.0,0.2,1.0
simple,15,32,12.899319821090478,5.0,0.2,1.0
simple,15,33,12.899319821090478,5.0,0.2,1.0
simple,15,34,12.899319821090478,5.0,0.2,1.0
simple,15,35,12.899319821090478,5.0,0.2,1.0
simple,15,36,12.899319821090478,5.0,0.2,1.0
simple,15,37,12.899319821090478,5.0,0.2,1.0
simple,15,38,12.899319821090478,5.0,0.2,1.0
simple,15,39,12.899319821090478,5.0,0.2,1.0
simple,16,0,-18.420680743952367,1.0,0.2,1.0
simple,16,1,-18.420680743952367,2.0,0.2,1.0
simple,16,2,4.605170186088091,2.0,0.06666666666666667,0.7666666666666667
simple,16,3,4.605170186088091,2.0,0.1,0.9
simple,16,4,4.605170186088091,2.0,0.8,0.4
simple,16,5,4.605170186088091,2.0,0.38333333333333336,0.5833333333333334
simple,16,6,4.605170186088091,2.0,0.2,1.0
simple,16,7,4.605170186088091,3.0,0.2,1.0
simple,16,8,4.605170186088091,4.0,0.2,1.0
simple,16,9,4.605170186088091,5.0,0.2,1.0
simple,16,10,11.513924965303412,5.0,0.2,1.0
simple,16,11,11.513924965303412,5.0,0.25,0.65
simple,16,12,11.513924965303412,5.0,0.2,1.0
simple,16,13,11.513924965303412,5.0,0.2,1.0
simple,16,14,11.513924965303412,5.0,0.2,1.0
simple,16,15,11.523865405008662,5.0,0.2,1.0
simple,16,16,11.523865405008662,5.0,0.2,1.0
simple,16,17,11.523865405008662,5.0,0.2,1.0
simple,16,18,11.523865405008662,5.0,0.2,1.0
simple,16,19,11.523865405008662,5.0,0.2,1.0
simple,16,20,11.523865405008662,5.0,0.3,0.7
simple,16,21,11.523865405008662,5.0,0.2,1.0
simple,16,22,12.211557575760793,5.0,0.2,1.0
simple,16,23,12.211557575760793,5.0,0.2,1.0
simple,16,24,12.211557575760793,5.0,0.2,1.0
simple,16,25,12.211557575760793,5.0,0.2,1.0
simple,16,26,12.211557575760793,5.0,0.2,1.0
simple,16,27,12.211557575760793,5.0,0.2,1.0
simple,16,28,12.615197714469858,5.0,0.2,1.0
simple,16,29,12.615197714469858,5.0,0.2,1.0
simple,16,30,12.61523092547599,5.0,0.2,1.0
simple,16,31,12.61523092547599,5.0,0.2,1.0
simple,16,32,12.615264135379185,5.0,0.2,1.0
simple,16,33,12.615267456308846,5.0,0.2,1.0
simple,16,34,12.61527077722748,5.0,0.2,1.0
simple,16,35,12.615274098135083,5.0,0.2,1.0
simple,16,36,12.615274098135083,5.0,0.2,1.0
simple,16,37,12.615274098135083,5.0,0.2,1.0
simple,16,38,12.615274098135083,5.0,0.2,1.0
simple,16,39,12.615274098135083,5.0,0.2,1.0
simple,17,0,-18.420680743952367,0.0,0.2,0.6
simple,17,1,-18.420680743952367,1.0,0.1,0.9
simple,17,2,-18.420680743952367,2.0,0.2,1.0
simple,17,3,-18.420680743952367,3.0,0.8,0.4
simple,17,4,-18.420680743952367,4.0,0.2,1.0
simple,17,5,-18.420680743952367,5.0,0.2,1.0
simple,17,6,11.512925464970328,5.0,0.2,1.0
simple,17,7,11.512925464970328,5.0,0.8,0.4
simple,17,8,11.512925464970328,5.0,0.11666666666666667,0.7833333333333333
simple,17,9,11.512925464970328,5.0,0.2,1.0
simple,17,10,11.512925464970328,5.0,0.2,1.0
simple,17,11,11.512925464970328,5.0,0.2,1.0
simple,17,12,11.512925464970328,5.0,0.2,1.0
simple,17,13,11.512925464970328,5.0,0.2,1.0
simple,17,14,12.206072645530224,5.0,0.2,1.0
simple,17,15,12.206072645530224,5.0,0.2,1.0
simple,17,16,12.206072645530224,5.0,0.2,1.0
simple,17,17,12.206072645530224,5.0,0.2,1.0
simple,17,18,12.206072645530224,5.0,0.2,1.0
simple,17,19,12.206072645530224,5.0,0.2,1.0
simple,17,20,12.611537753638371,5.0,0.2,1.0
simple,17,21,12.611537753638371,5.0,0.2,1.0
simple,17,22,12.611537753638371,5.0,0.2,1.0
simple,17,23,12.611537753638371,5.0,0.2,1.0
simple,17,24,12.611537753638371,5.0,0.2,1.0
simple,17,25,12.611537753638371,5.0,0.2,1.0
simple,17,26,12.899219826090144,5.0,0.2,1.0
simple,17,27,12.899219826090144,5.0,0.2,1.0
simple,17,28,12.899244825777648,5.0,0.2,1.0
simple,17,29,12.899244825777648,5.0,0.2,1.0
simple,17,30,12.899269824840186,5.0,0.2,1.0
simple,17,31,12.899269824840186,5.0,0.2,1.0
simple,17,32,12.899294823277785,5.0,0.2,1.0
simple,17,33,12.899297323087174,5.0,0.2,1.0
simple,17,34,12.899299822890315,5.0,0.2,1.0
simple,17,35,12.899299822890315,5.0,0.2,1.0
simple,17,36,12.899299822890315,5.0,0.2,1.0
simple,17,37,12.899299822890315,5.0,0.2,1.0
simple,17,38,12.899299822890315,5.0,0.2,1.0
simple,17,39,12.899299822890315,5.0,0.2,1.0
simple,18,0,-18.420680743952367,1.0,0.03333333333333333,0.8333333333333334
simple,18,1,-18.420680743952367,2.0,0.2,1.0
simple,18,2,-18.420680743952367,2.0,0.8,0.4
simple,18,3,-18.420680743952367,3.0,0.25,0.65
simple,18,4,-18.420680743952367,4.0,0.2,1.0
simple,18,5,-18.420680743952367,5.0,0.2,1.0
simple,18,6,11.512925464970328,5.0,0.4,0.6
simple,18,7,11.512925464970328,5.0,0.2,1.0
simple,18,8,11.512925464970328,5.0,0.2,1.0
simple,18,9,11.512925464970328,5.0,0.2,1.0
simple,18,10,11.512925464970328,5.0,0.2,1.0
simple,18,11,11.512925464970328,5.0,0.2,1.0
simple,18,12,12.206072645530224,5.0,0.2,1.0
simple,18,13,12.206072645530224,5.0,0.2,1.0
simple,18,14,12.206122644280265,5.0,0.2,1.0
simple,18,15,12.206122644280265,5.0,0.2,1.0
simple,18,16,12.206122644280265,5.0,0.2,1.0
simple,18,17,12.206122644280265,5.0,0.2,1.0
simple,18,18,12.206122644280265,5.0,0.2,1.0
simple,18,19,12.206122644280265,5.0,0.2,1.0
simple,18,20,12.611571086416161,5.0,0.2,1.0
simple,18,21,12.611571086416161,5.0,0.2,1.0
simple,18,22,12.611571086416161,5.0,0.2,1.0
simple,18,23,12.611571086416161,5.0,0.2,1.0
simple,18,24,12.611571086416161,5.0,0.2,1.0
simple,18,25,12.611571086416161,5.0,0.2,1.0
simple,18,26,12.899244825777648,5.0,0.2,1.0
simple,18,27,12.899247325712025,5.0,0.2,1.0
simple,18,28,12.899249825640153,5.0,0.2,1.0
simple,18,29,12.899252325562031,5.0,0.2,1.0
simple,18,30,12.899254825477659,5.0,0.2,1.0
simple,18,31,12.899257325387037,5.0,0.2,1.0
simple,18,32,12.899259825290166,5.0,0.2,1.0
simple,18,33,12.899259825290166,5.0,0.2,1.0
simple,18,34,12.899259825290166,5.0,0.2,1.0
simple,18,35,12.899259825290166,5.0,0.2,1.0
simple,18,36,12.899259825290166,5.0,0.2,1.0
simple,18,37,12.899259825290166,5.0,0.2,1.0
simple,18,38,12.899259825290166,5.0,0.2,1.0
simple,18,39,12.899259825290166,5.0,0.2,1.0
simple,19,0,-18.420680743952367,0.0,0.8,0.4
simple,19,1,-18.420680743952367,1.0,0.016666666666666666,0.8166666666666667
simple,19,2,-18.420680743952367,2.0,0.2,1.0
simple,19,3,-18.420680743952367,3.0,0.2,1.0
simple,19,4,6.907755278992137,3.0,0.05,0.85
simple,19,5,6.907755278992137,3.0,0.2,1.0
simple,19,6,6.907755278992137,3.0,0.2,1.0
simple,19,7,6.907755278992137,3.0,0.2,1.0
simple,19,8,6.907755278992137,4.0,0.2,1.0
simple,19,9,6.907755278992137,5.0,0.2,1.0
simple,19,10,11.522875795823495,5.0,0.2,1.0
simple,19,11,11.522875795823495,5.0,0.2,1.0
simple,19,12,11.522875795823495,5.0,0.2,1.0
simple,19,13,11.522875795823495,5.0,0.2,1.0
simple,19,14,11.522875795823495,5.0,0.2,1.0
simple,19,15,11.522875795823495,5.0,0.2,1.0
simple,19,16,12.211060187041262,5.0,0.2,1.0
simple,19,17,12.211060187041262,5.0,0.2,1.0
simple,19,18,12.211060187041262,5.0,0.2,1.0
simple,19,19,12.211060187041262,5.0,0.2,1.0
simple,19,20,12.21602297638339,5.0,0.2,1.0
simple,19,21,12.21602297638339,5.0,0.2,1.0
simple,19,22,12.21602297638339,5.0,0.2,1.0
simple,19,23,12.21602297638339,5.0,0.2,1.0
simple,19,24,12.21602297638339,5.0,0.2,1.0
simple,19,25,12.21602297638339,5.0,0.2,1.0
simple,19,26,12.61818229635704,5.0,0.2,1.0
simple,19,27,12.61818229635704,5.0,0.2,1.0
simple,19,28,12.618215408391611,5.0,0.2,1.0
simple,19,29,12.618218719534767,5.0,0.2,1.0
simple,19,30,12.61822203066696,5.0,0.2,1.0
simple,19,31,12.618225341788188,5.0,0.2,1.0
simple,19,32,12.618228652898452,5.0,0.2,1.0
simple,19,33,12.618228652898452,5.0,0.2,1.0
simple,19,34,12.618228652898452,5.0,0.2,1.0
simple,19,35,12.618228652898452,5.0,0.2,1.0
simple,19,36,12.618228652898452,5.0,0.2,1.0
simple,19,37,12.618228652898452,5.0,0.2,1.0
simple,19,38,12.618228652898452,5.0,0.2,1.0
simple,19,39,12.618228652898452,5.0,0.2,1.0
simple,20,0,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
simple,20,1,-18.420680743952367,0.0,0.31666666666666665,0.5833333333333334
simple,20,2,-18.420680743952367,0.0,0.2,0.6
simple,20,3,-18.420680743952367,0.0,0.03333333333333333,0.7666666666666667
simple,20,4,-18.420680743952367,1.0,0.25,0.65
simple,20,5,2.302585093994046,1.0,0.2,0.6
simple,20,6,2.302585093994046,1.0,0.08333333333333333,0.8833333333333333
simple,20,7,2.995732274053991,1.0,0.06666666666666667,0.7666666666666667
simple,20,8,2.995732274053991,1.0,0.05,0.75
simple,20,9,2.995732274053991,1.0,0.2,1.0
simple,20,10,3.401197381995489,1.0,0.0,0.8
simple,20,11,3.401197381995489,1.0,0.2,1.0
simple,20,12,3.6888794543639363,1.0,0.1,0.7
simple,20,13,3.6888794543639363,1.0,0.016666666666666666,0.7833333333333333
simple,20,14,3.6888794543639363,1.0,0.2,1.0
simple,20,15,3.912023005628146,1.0,0.08333333333333333,0.8833333333333333
simple,20,16,3.912023005628146,1.0,0.2,1.0
simple,20,17,3.912023005628146,1.0,0.26666666666666666,0.6666666666666666
simple,20,18,3.912023005628146,1.0,0.3,0.7
simple,20,19,3.912023005628146,2.0,0.2,1.0
simple,20,20,3.912023005628146,3.0,0.2,1.0
simple,20,21,3.912023005628146,4.0,0.2,1.0
simple,20,22,3.912023005628146,5.0,0.2,1.0
simple,20,23,11.51342534001198,5.0,0.2,1.0
simple,20,24,11.51342534001198,5.0,0.2,1.0
simple,20,25,11.51342534001198,5.0,0.2,1.0
simple,20,26,11.51342534001198,5.0,0.2,1.0
simple,20,27,11.51342534001198,5.0,0.2,1.0
simple,20,28,11.51342534001198,5.0,0.2,1.0
simple,20,29,12.206322614285432,5.0,0.2,1.0
simple,20,30,12.206322614285432,5.0,0.2,1.0
simple,20,31,12.206322614285432,5.0,0.2,1.0
simple,20,32,12.206322614285432,5.0,0.2,1.0
simple,20,33,12.21130891232547,5.0,0.2,1.0
simple,20,34,12.21130891232547,5.0,0.2,1.0
simple,20,35,12.21130891232547,5.0,0.2,1.0
simple,20,36,12.21130891232547,5.0,0.2,1.0
simple,20,37,12.21627047050667,5.0,0.2,1.0
simple,20,38,12.216275419764404,5.0,0.2,1.0
simple,20,39,12.216280368997644,5.0,0.2,1.0
simple,21,0,-18.420680743952367,0.0,0.8,0.0
simple,21,1,-18.420680743952367,1.0,0.2,1.0
simple,21,2,2.302585093994046,1.0,0.1,0.8
simple,21,3,2.302585093994046,1.0,0.016666666666666666,0.7833333333333333
simple,21,4,2.3978952737074617,1.0,0.0,0.8
simple,21,5,2.3978952737074617,1.0,0.0125,0.8125
simple,21,6,2.3978952737074617,1.0,0.38333333333333336,0.5833333333333334
simple,21,7,3.0445224381996137,1.0,0.06666666666666667,0.7666666666666667
simple,21,8,3.0445224381996137,1.0,0.2,1.0
simple,21,9,3.0445224381996137,2.0,0.2,1.0
simple,21,10,3.0445224381996137,3.0,0.2,1.0
simple,21,11,3.0445224381996137,4.0,0.2,1.0
simple,21,12,3.0445224381996137,5.0,0.2,1.0
simple,21,13,11.513135442923415,5.0,0.2,1.0
simple,21,14,11.513135442923415,5.0,0.2,1.0
simple,21,15,11.513135442923415,5.0,0.2,1.0
simple,21,16,11.513135442923415,5.0,0.2,1.0
simple,21,17,11.513135442923415,5.0,0.2,1.0
simple,21,18,11.513135442923415,5.0,0.2,1.0
simple,21,19,12.20617764001811,5.0,0.2,1.0
simple,21,20,12.20617764001811,5.0,0.2,1.0
simple,21,21,12.20617764001811,5.0,0.2,1.0
simple,21,22,12.20617764001811,5.0,0.2,1.0
simple,21,23,12.20617764001811,5.0,0.2,1.0
simple,21,24,12.20617764001811,5.0,0.2,1.0
simple,21,25,12.611607751188485,5.0,0.2,1.0
simple,21,26,12.611607751188485,5.0,0.2,1.0
simple,21,27,12.611641081633184,5.0,0.2,1.0
simple,21,28,12.611641081633184,5.0,0.2,1.0
simple,21,29,12.611674410967,5.0,0.2,1.0
simple,21,30,12.611674410967,5.0,0.2,1.0
simple,21,31,12.611674410967,5.0,0.2,1.0
simple,21,32,12.611674410967,5.0,0.2,1.0
simple,21,33,12.615001747079534,5.0,0.2,1.0
simple,21,34,12.61500506888068,5.0,0.2,1.0
simple,21,35,12.61500506888068,5.0,0.2,1.0
simple,21,36,12.61500506888068,5.0,0.2,1.0
simple,21,37,12.61500506888068,5.0,0.2,1.0
simple,21,38,12.61500506888068,5.0,0.2,1.0
simple,21,39,12.61500506888068,5.0,0.2,1.0
simple,22,0,-18.420680743952367,1.0,0.2,1.0
simple,22,1,-18.420680743952367,1.0,0.8,0.4
simple,22,2,-18.420680743952367,2.0,0.2,1.0
simple,22,3,-18.420680743952367,3.0,0.2,1.0
simple,22,4,-18.420680743952367,4.0,0.2,1.0
simple,22,5,-18.420680743952367,5.0,0.2,1.0
simple,22,6,11.512925464970328,5.0,0.3,0.6
simple,22,7,11.512925464970328,5.0,0.35,0.65
simple,22,8,11.512925464970328,5.0,0.2,1.0
simple,22,9,11.512925464970328,5.0,0.2,1.0
simple,22,10,11.512925464970328,5.0,0.2,1.0
simple,22,11,11.512925464970328,5.0,0.2,1.0
simple,22,12,11.512925464970328,5.0,0.2,1.0
simple,22,13,12.206072645530224,5.0,0.2,1.0
simple,22,14,12.206072645530224,5.0,0.2,1.0
simple,22,15,12.206072645530224,5.0,0.2,1.0
simple,22,16,12.206072645530224,5.0,0.2,1.0
simple,22,17,12.206072645530224,5.0,0.2,1.0
simple,22,18,12.206072645530224,5.0,0.2,1.0
simple,22,19,12.611537753638371,5.0,0.2,1.0
simple,22,20,12.611537753638371,5.0,0.2,1.0
simple,22,21,12.611571086416161,5.0,0.2,1.0
simple,22,22,12.611571086416161,5.0,0.2,1.0
simple,22,23,12.611571086416161,5.0,0.2,1.0
simple,22,24,12.611571086416161,5.0,0.2,1.0
simple,22,25,12.611571086416161,5.0,0.2,1.0
simple,22,26,12.611571086416161,5.0,0.2,1.0
simple,22,27,12.899244825777648,5.0,0.2,1.0
simple,22,28,12.899244825777648,5.0,0.2,1.0
simple,22,29,12.899269824840186,5.0,0.2,1.0
simple,22,30,12.899269824840186,5.0,0.2,1.0
simple,22,31,12.899294823277785,5.0,0.2,1.0
simple,22,32,12.899297323087174,5.0,0.2,1.0
simple,22,33,12.899299822890315,5.0,0.2,1.0
simple,22,34,12.899299822890315,5.0,0.2,1.0
simple,22,35,12.899299822890315,5.0,0.2,1.0
simple,22,36,12.899299822890315,5.0,0.2,1.0
simple,22,37,12.899299822890315,5.0,0.2,1.0
simple,22,38,12.899299822890315,5.0,0.2,1.0
simple,22,39,12.899299822890315,5.0,0.2,1.0
simple,23,0,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
simple,23,1,-18.420680743952367,0.0,0.0625,0.7625
simple,23,2,-18.420680743952367,1.0,0.05,0.85
simple,23,3,-18.420680743952367,2.0,0.2,1.0
simple,23,4,-18.420680743952367,3.0,0.2,1.0
simple,23,5,-18.420680743952367,4.0,0.2,0.7
simple,23,6,-18.420680743952367,5.0,0.2,1.0
simple,23,7,11.512925464970328,5.0,0.2,1.0
simple,23,8,11.512925464970328,5.0,0.25,0.65
simple,23,9,11.512925464970328,5.0,0.08333333333333333,0.8833333333333333
simple,23,10,11.512925464970328,5.0,0.2,1.0
simple,23,11,11.512925464970328,5.0,0.2,1.0
simple,23,12,11.512925464970328,5.0,0.2,1.0
simple,23,13,11.512925464970328,5.0,0.2,1.0
simple,23,14,12.206072645530224,5.0,0.2,1.0
simple,23,15,12.206072645530224,5.0,0.05,0.85
simple,23,16,12.206072645530224,5.0,0.2,1.0
simple,23,17,12.206072645530224,5.0,0.2,1.0
simple,23,18,12.206072645530224,5.0,0.2,1.0
simple,23,19,12.206072645530224,5.0,0.2,1.0
simple,23,20,12.611537753638371,5.0,0.2,1.0
simple,23,21,12.611537753638371,5.0,0.2,1.0
simple,23,22,12.611537753638371,5.0,0.2,1.0
simple,23,23,12.611537753638371,5.0,0.2,1.0
simple,23,24,12.611537753638371,5.0,0.2,1.0
simple,23,25,12.611537753638371,5.0,0.2,1.0
simple,23,26,12.899219826090144,5.0,0.2,1.0
simple,23,27,12.899219826090144,5.0,0.2,1.0
simple,23,28,12.899244825777648,5.0,0.2,1.0
simple,23,29,12.899244825777648,5.0,0.2,1.0
simple,23,30,12.899269824840186,5.0,0.2,1.0
simple,23,31,12.899269824840186,5.0,0.2,1.0
simple,23,32,12.899294823277785,5.0,0.2,1.0
simple,23,33,12.899294823277785,5.0,0.2,1.0
simple,23,34,12.899319821090478,5.0,0.2,1.0
simple,23,35,12.899319821090478,5.0,0.2,1.0
simple,23,36,12.899319821090478,5.0,0.2,1.0
simple,23,37,12.899319821090478,5.0,0.2,1.0
simple,23,38,12.899319821090478,5.0,0.2,1.0
simple,23,39,12.899319821090478,5.0,0.2,1.0
simple,24,0,-18.420680743952367,0.0,0.03333333333333333,0.7833333333333333
simple,24,1,-18.420680743952367,1.0,0.25,0.65
simple,24,2,-18.420680743952367,2.0,0.2,1.0
simple,24,3,-18.420680743952367,3.0,0.1,0.9
simple,24,4,-18.420680743952367,4.0,0.18333333333333332,0.7166666666666667
simple,24,5,-18.420680743952367,5.0,0.2,1.0
simple,24,6,11.512925464970328,5.0,0.35,0.65
simple,24,7,11.512925464970328,5.0,0.2,1.0
simple,24,8,11.512925464970328,5.0,0.2,1.0
simple,24,9,11.512925464970328,5.0,0.2,1.0
simple,24,10,11.512925464970328,5.0,0.2,1.0
simple,24,11,11.512925464970328,5.0,0.1,0.9
simple,24,12,12.206072645530224,5.0,0.2,1.0
simple,24,13,12.206072645530224,5.0,0.2,1.0
simple,24,14,12.206122644280265,5.0,0.2,1.0
simple,24,15,12.206122644280265,5.0,0.2,1.0
simple,24,16,12.206122644280265,5.0,0.2,1.0
simple,24,17,12.206122644280265,5.0,0.2,1.0
simple,24,18,12.206122644280265,5.0,0.2,1.0
simple,24,19,12.206122644280265,5.0,0.2,1.0
simple,24,20,12.611571086416161,5.0,0.2,1.0
simple,24,21,12.611571086416161,5.0,0.2,1.0
simple,24,22,12.611571086416161,5.0,0.2,1.0
